bottlecode,filtered,system,station,intent,lat,lon,groupname,datecollect,timecollect,watertype,depth_m,poresizeiffiltered_micron,ambientTF,experimenttype,methodcollect,sampleuser,recorduser,note,flag,dateentered
0984-14,F,Red Bluff Reservoir,RB2,tdnp,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0978-14,F,Red Bluff Reservoir,RB2,tdnp,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1000-01,F,Red Bluff Reservoir,RB3,tdnp,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1002-01,F,Red Bluff Reservoir,RB3,tdnp,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1001-01,F,Red Bluff Reservoir,RB3,tdnp,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1017-01,F,Red Bluff Reservoir,RB4,tdnp,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1015-01,F,Red Bluff Reservoir,RB4,tdnp,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1016-01,F,Red Bluff Reservoir,RB4,tdnp,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0998-01,F,Red Bluff Reservoir,RB5,tdnp,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0999-01,F,Red Bluff Reservoir,RB5,tdnp,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0997-01,F,Red Bluff Reservoir,RB5,tdnp,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0280-14,F,Red Bluff Reservoir,RB6,tdnp,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0254-14,F,Red Bluff Reservoir,RB6,tdnp,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0281-14,F,Red Bluff Reservoir,RB6,tdnp,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1110-01,F,Red Bluff Reservoir,RB1,dnp,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1108-01,F,Red Bluff Reservoir,RB1,dnp,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1109-01,F,Red Bluff Reservoir,RB1,dnp,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1071-01,F,Red Bluff Reservoir,RB2,dnp,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1070-01,F,Red Bluff Reservoir,RB2,dnp,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1069-01,F,Red Bluff Reservoir,RB2,dnp,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1090-01,F,Red Bluff Reservoir,RB3,dnp,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1091-01,F,Red Bluff Reservoir,RB3,dnp,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1092-01,F,Red Bluff Reservoir,RB3,dnp,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1104-01,F,Red Bluff Reservoir,RB4,dnp,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1102-01,F,Red Bluff Reservoir,RB4,dnp,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1103-01,F,Red Bluff Reservoir,RB4,dnp,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1078-01,F,Red Bluff Reservoir,RB5,dnp,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1080-01,F,Red Bluff Reservoir,RB5,dnp,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1079-01,F,Red Bluff Reservoir,RB5,dnp,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1056-01,F,Red Bluff Reservoir,RB6,dnp,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1055-01,F,Red Bluff Reservoir,RB6,dnp,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1057-01,F,Red Bluff Reservoir,RB6,dnp,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1136-01,F,Red Bluff Reservoir,RB1,ic,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1135-01,F,Red Bluff Reservoir,RB1,ic,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1137-01,F,Red Bluff Reservoir,RB1,ic,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0815-01,F,Red Bluff Reservoir,RB2,ic,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0832-01,F,Red Bluff Reservoir,RB2,ic,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0819-01,F,Red Bluff Reservoir,RB2,ic,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1131-01,F,Red Bluff Reservoir,RB3,ic,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1138-01,F,Red Bluff Reservoir,RB3,ic,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1139-01,F,Red Bluff Reservoir,RB3,ic,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1126-01,F,Red Bluff Reservoir,RB4,ic,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1125-01,F,Red Bluff Reservoir,RB4,ic,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1127-01,F,Red Bluff Reservoir,RB4,ic,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0798-01,F,Red Bluff Reservoir,RB5,ic,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1118-01,F,Red Bluff Reservoir,RB5,ic,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0813-01,F,Red Bluff Reservoir,RB5,ic,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0791-01,F,Red Bluff Reservoir,RB6,ic,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0788-01,F,Red Bluff Reservoir,RB6,ic,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0790-01,F,Red Bluff Reservoir,RB6,ic,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0701-13,UF,Lake Arrowhead,AH1,DOC/DIC,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,,TRUE,none,grab,,MM/MB,,,11/30/2022
0891-13,UF,Lake Arrowhead,AH2,DOC/DIC,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,,TRUE,none,grab,,MM/MB,,,11/30/2022
0888-13,UF,Lake Arrowhead,AH3,DOC/DIC,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,,TRUE,none,grab,,MM/MB,,,11/30/2022
0896-13,UF,Lake Arrowhead,AH4,DOC/DIC,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,,TRUE,none,grab,,MM/MB,,,11/30/2022
0893-13,UF,Lake Arrowhead,AH5,DOC/DIC,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,,TRUE,none,grab,,MM/MB,,,11/30/2022
1190-16,UF,Lake Arrowhead,AH1,UF bottle,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
1191-16,UF,Lake Arrowhead,AH2,UF bottle,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
1188-16,UF,Lake Arrowhead,AH3,UF bottle,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
1194-16,UF,Lake Arrowhead,AH4,UF bottle,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
1193-16,UF,Lake Arrowhead,AH5,UF bottle,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
1159-17,UF,Lake Arrowhead,AH1,F bottle,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
1154-17,UF,Lake Arrowhead,AH2,F bottle,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
1162-17,UF,Lake Arrowhead,AH3,F bottle,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
1161-17,UF,Lake Arrowhead,AH4,F bottle,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
1157-17,UF,Lake Arrowhead,AH5,F bottle,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0711-04,UF,Lake Arrowhead,AH1,tnp,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0707-04,UF,Lake Arrowhead,AH1,tnp,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0720-04,UF,Lake Arrowhead,AH1,tnp,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0764-02,UF,Lake Arrowhead,AH2,tnp,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0765-02,UF,Lake Arrowhead,AH2,tnp,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0710-04,UF,Lake Arrowhead,AH2,tnp,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0718-04,UF,Lake Arrowhead,AH3,tnp,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0726-04,UF,Lake Arrowhead,AH3,tnp,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0286-15,UF,Lake Arrowhead,AH3,tnp,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0712-04,UF,Lake Arrowhead,AH4,tnp,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0724-04,UF,Lake Arrowhead,AH4,tnp,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0579-04,UF,Lake Arrowhead,AH4,tnp,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0767-02,UF,Lake Arrowhead,AH5,tnp,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0733-04,UF,Lake Arrowhead,AH5,tnp,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
0732-04,UF,Lake Arrowhead,AH5,tnp,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,,TRUE,none,grab,,MM,,,11/30/2022
1006-01,F,Lake Arrowhead,AH1,tdnp,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1007-01,F,Lake Arrowhead,AH1,tdnp,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1008-01,F,Lake Arrowhead,AH1,tdnp,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1009-01,F,Lake Arrowhead,AH2,tdnp,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1010-01,F,Lake Arrowhead,AH2,tdnp,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1011-01,F,Lake Arrowhead,AH2,tdnp,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1012-01,F,Lake Arrowhead,AH3,tdnp,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1013-01,F,Lake Arrowhead,AH3,tdnp,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1014-01,F,Lake Arrowhead,AH3,tdnp,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1018-01,F,Lake Arrowhead,AH4,tdnp,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1019-01,F,Lake Arrowhead,AH4,tdnp,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1020-01,F,Lake Arrowhead,AH4,tdnp,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0994-01,F,Lake Arrowhead,AH5,tdnp,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0995-01,F,Lake Arrowhead,AH5,tdnp,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0996-01,F,Lake Arrowhead,AH5,tdnp,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1093-01,F,Lake Arrowhead,AH1,dnp,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1094-01,F,Lake Arrowhead,AH1,dnp,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1095-01,F,Lake Arrowhead,AH1,dnp,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1096-01,F,Lake Arrowhead,AH2,dnp,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1097-01,F,Lake Arrowhead,AH2,dnp,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1098-01,F,Lake Arrowhead,AH2,dnp,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1099-01,F,Lake Arrowhead,AH3,dnp,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1100-01,F,Lake Arrowhead,AH3,dnp,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1101-01,F,Lake Arrowhead,AH3,dnp,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1105-01,F,Lake Arrowhead,AH4,dnp,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1106-01,F,Lake Arrowhead,AH4,dnp,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1107-01,F,Lake Arrowhead,AH4,dnp,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1084-01,F,Lake Arrowhead,AH5,dnp,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1085-01,F,Lake Arrowhead,AH5,dnp,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1086-01,F,Lake Arrowhead,AH5,dnp,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1128-01,F,Lake Arrowhead,AH1,ic,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1129-01,F,Lake Arrowhead,AH1,ic,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1130-01,F,Lake Arrowhead,AH1,ic,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1119-01,F,Lake Arrowhead,AH2,ic,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1120-01,F,Lake Arrowhead,AH2,ic,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1121-01,F,Lake Arrowhead,AH2,ic,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1122-01,F,Lake Arrowhead,AH3,ic,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1123-01,F,Lake Arrowhead,AH3,ic,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1124-01,F,Lake Arrowhead,AH3,ic,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1132-01,F,Lake Arrowhead,AH4,ic,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1133-01,F,Lake Arrowhead,AH4,ic,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
11134-01,F,Lake Arrowhead,AH4,ic,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0799-01,F,Lake Arrowhead,AH5,ic,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0827-01,F,Lake Arrowhead,AH5,ic,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
0828-01,F,Lake Arrowhead,AH5,ic,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/30/2022
1216-13,UF,Lake Waco,LW1,DOC/DIC,31.5278,-97.23756,flame,9/16/2022,11:05,surface,0.25,,TRUE,none,grab,,MM,South Arm,,11/30/2022
0884-13,UF,Lake Waco,LW2,DOC/DIC,31.59106,-97.2631,flame,9/16/2022,11:37,surface,0.25,,TRUE,none,grab,,MM,North Arm,,11/30/2022
1214-13,UF,Lake Waco,LW3,DOC/DIC,31.57811,-97.22513,flame,9/16/2022,12:09,surface,0.25,,TRUE,none,grab,,MM,Middle,,11/30/2022
1206-16,UF,Lake Waco,LW1,UF bottle,31.5278,-97.23756,flame,9/16/2022,11:05,surface,0.25,,TRUE,none,grab,,MM,South Arm,,11/30/2022
1203-16,UF,Lake Waco,LW2,UF bottle,31.59106,-97.2631,flame,9/16/2022,11:37,surface,0.25,,TRUE,none,grab,,MM,North Arm,,11/30/2022
1201-16,UF,Lake Waco,LW3,UF bottle,31.57811,-97.22513,flame,9/16/2022,12:09,surface,0.25,,TRUE,none,grab,,MM,Middle,,11/30/2022
0935-17,UF,Lake Waco,LW1,F bottle,31.5278,-97.23756,flame,9/16/2022,11:05,surface,0.25,,TRUE,none,grab,,MM,South Arm,,11/30/2022
1168-17,UF,Lake Waco,LW2,F bottle,31.59106,-97.2631,flame,9/16/2022,11:37,surface,0.25,,TRUE,none,grab,,MM,North Arm,,11/30/2022
1171-17,UF,Lake Waco,LW3,F bottle,31.57811,-97.22513,flame,9/16/2022,12:09,surface,0.25,,TRUE,none,grab,,MM,Middle,,11/30/2022
1047-02,UF,Lake Waco,LW1,tnp,31.5278,-97.23756,flame,9/16/2022,11:05,surface,0.25,,TRUE,none,grab,,MM,South Arm,,11/30/2022
1048-02,UF,Lake Waco,LW1,tnp,31.5278,-97.23756,flame,9/16/2022,11:05,surface,0.25,,TRUE,none,grab,,MM,South Arm,,11/30/2022
1049-02,UF,Lake Waco,LW1,tnp,31.5278,-97.23756,flame,9/16/2022,11:05,surface,0.25,,TRUE,none,grab,,MM,South Arm,,11/30/2022
1035-02,UF,Lake Waco,LW2,tnp,31.59106,-97.2631,flame,9/16/2022,11:37,surface,0.25,,TRUE,none,grab,,MM,North Arm,,11/30/2022
1036-02,UF,Lake Waco,LW2,tnp,31.59106,-97.2631,flame,9/16/2022,11:37,surface,0.25,,TRUE,none,grab,,MM,North Arm,,11/30/2022
1037-02,UF,Lake Waco,LW2,tnp,31.59106,-97.2631,flame,9/16/2022,11:37,surface,0.25,,TRUE,none,grab,,MM,North Arm,,11/30/2022
1023-02,UF,Lake Waco,LW3,tnp,31.57811,-97.22513,flame,9/16/2022,12:09,surface,0.25,,TRUE,none,grab,,MM,Middle,,11/30/2022
1024-02,UF,Lake Waco,LW3,tnp,31.57811,-97.22513,flame,9/16/2022,12:09,surface,0.25,,TRUE,none,grab,,MM,Middle,,11/30/2022
1025-02,UF,Lake Waco,LW3,tnp,31.57811,-97.22513,flame,9/16/2022,12:09,surface,0.25,,TRUE,none,grab,,MM,Middle,,11/30/2022
1264-01,F,Lake Waco,LW1,tdnp,31.5278,-97.23756,flame,9/16/2022,11:05,surface,0.25,0.7,TRUE,none,grab,,MM,South Arm,,11/30/2022
1265-01,F,Lake Waco,LW1,tdnp,31.5278,-97.23756,flame,9/16/2022,11:05,surface,0.25,0.7,TRUE,none,grab,,MM,South Arm,,11/30/2022
1266-01,F,Lake Waco,LW1,tdnp,31.5278,-97.23756,flame,9/16/2022,11:05,surface,0.25,0.7,TRUE,none,grab,,MM,South Arm,,11/30/2022
1267-01,F,Lake Waco,LW2,tdnp,31.59106,-97.2631,flame,9/16/2022,11:37,surface,0.25,0.7,TRUE,none,grab,,MM,North Arm,,11/30/2022
1268-01,F,Lake Waco,LW2,tdnp,31.59106,-97.2631,flame,9/16/2022,11:37,surface,0.25,0.7,TRUE,none,grab,,MM,North Arm,,11/30/2022
1269-01,F,Lake Waco,LW2,tdnp,31.59106,-97.2631,flame,9/16/2022,11:37,surface,0.25,0.7,TRUE,none,grab,,MM,North Arm,,11/30/2022
1270-01,F,Lake Waco,LW3,tdnp,31.57811,-97.22513,flame,9/16/2022,12:09,surface,0.25,0.7,TRUE,none,grab,,MM,Middle,,11/30/2022
1271-01,F,Lake Waco,LW3,tdnp,31.57811,-97.22513,flame,9/16/2022,12:09,surface,0.25,0.7,TRUE,none,grab,,MM,Middle,,11/30/2022
1272-01,F,Lake Waco,LW3,tdnp,31.57811,-97.22513,flame,9/16/2022,12:09,surface,0.25,0.7,TRUE,none,grab,,MM,Middle,,11/30/2022
1360-01,F,Lake Waco,LW1,dnp,31.5278,-97.23756,flame,9/16/2022,11:05,surface,0.25,0.7,TRUE,none,grab,,MM,South Arm,,11/30/2022
1361-01,F,Lake Waco,LW1,dnp,31.5278,-97.23756,flame,9/16/2022,11:05,surface,0.25,0.7,TRUE,none,grab,,MM,South Arm,,11/30/2022
1362-01,F,Lake Waco,LW1,dnp,31.5278,-97.23756,flame,9/16/2022,11:05,surface,0.25,0.7,TRUE,none,grab,,MM,South Arm,,11/30/2022
1363-01,F,Lake Waco,LW2,dnp,31.59106,-97.2631,flame,9/16/2022,11:37,surface,0.25,0.7,TRUE,none,grab,,MM,North Arm,,11/30/2022
1364-01,F,Lake Waco,LW2,dnp,31.59106,-97.2631,flame,9/16/2022,11:37,surface,0.25,0.7,TRUE,none,grab,,MM,North Arm,,11/30/2022
1365-01,F,Lake Waco,LW2,dnp,31.59106,-97.2631,flame,9/16/2022,11:37,surface,0.25,0.7,TRUE,none,grab,,MM,North Arm,,11/30/2022
1366-01,F,Lake Waco,LW3,dnp,31.57811,-97.22513,flame,9/16/2022,12:09,surface,0.25,0.7,TRUE,none,grab,,MM,Middle,,11/30/2022
1367-01,F,Lake Waco,LW3,dnp,31.57811,-97.22513,flame,9/16/2022,12:09,surface,0.25,0.7,TRUE,none,grab,,MM,Middle,,11/30/2022
1368-01,F,Lake Waco,LW3,dnp,31.57811,-97.22513,flame,9/16/2022,12:09,surface,0.25,0.7,TRUE,none,grab,,MM,Middle,,11/30/2022
1147-01,F,Lake Waco,LW1,ic,31.5278,-97.23756,flame,9/16/2022,11:05,surface,0.25,0.7,TRUE,none,grab,,MM,South Arm,,11/30/2022
1148-01,F,Lake Waco,LW1,ic,31.5278,-97.23756,flame,9/16/2022,11:05,surface,0.25,0.7,TRUE,none,grab,,MM,South Arm,,11/30/2022
1149-01,F,Lake Waco,LW1,ic,31.5278,-97.23756,flame,9/16/2022,11:05,surface,0.25,0.7,TRUE,none,grab,,MM,South Arm,,11/30/2022
